time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1/20/2022,51,19,5,11.8,17.6,0.8,8.3,0.1,0.1,0,1,13.8,37.4,87,8.06,2.23
1/21/2022,53,8.5,2.7,5,5.5,-1.1,1.8,4.3,4.3,0,11,10.9,22.7,56,9.49,1.44
1/22/2022,51,10.2,2.9,6.2,6.9,0.1,3.5,0.9,0.9,0,8,14,32.8,7,12.54,1.58
1/23/2022,51,10.2,5.5,7.7,8.2,3.4,5.7,2.6,2.6,0,17,12.3,27,11,10.12,1.27
1/24/2022,53,14.6,7.8,11.5,14.8,6.2,10.7,5.9,5.9,0,17,6.2,19.4,65,3.33,0.68
1/25/2022,53,20.8,11.2,15.5,21.2,9.7,15,1.8,1.8,0,4,13.8,29.9,353,17.83,3.03
1/26/2022,51,13,8.8,10.9,11.7,7.5,9.8,2.7,2.7,0,12,12.6,29.2,1,6.55,0.97
1/27/2022,53,14,10.3,12.1,13.3,9.7,11.6,5.1,5.1,0,23,9.8,23,25,6.03,0.93
1/28/2022,61,12.4,8.1,10.2,12.6,6.3,8.9,12.2,12.2,0,17,12.7,30.6,65,3.36,0.64
1/29/2022,3,12.5,6.9,9.2,9.3,5.1,6.6,0,0,0,0,13.5,33.1,354,14.79,2.19
1/30/2022,1,17.8,7.7,12.5,17,5.2,10.8,0,0,0,0,10.7,27.4,3,18.39,2.88
1/31/2022,1,24.5,11.6,17.2,22.7,10.2,16.2,0,0,0,0,12.1,31,101,18.24,3.46
2/1/2022,0,23.4,12.1,17.6,24,10.2,17.2,0,0,0,0,9.7,24.5,332,19.15,3.37
2/2/2022,51,24.3,11.2,18,26.3,10,18.3,0.3,0.3,0,3,6.7,21.2,4,17.97,3.24
2/3/2022,51,17.4,4.4,9.2,16.9,0.8,6.8,1.6,1.6,0,12,12.7,33.1,89,4.4,0.84
2/4/2022,3,6.3,0.6,3.4,1.4,-4.5,-1.3,0,0,0,0,17.4,39.6,117,10.8,1.79
2/5/2022,1,9.1,1.9,5,5.8,-1.8,1.5,0,0,0,0,13.8,33.1,20,18.64,2.39
2/6/2022,55,13.7,3.8,8.6,11,0.6,6,3.3,3.3,0,5,10.4,23.4,16,13.67,2.1
2/7/2022,61,12,7.9,10,9.4,6.4,8.1,6,6,0,13,10.6,24.1,121,5.37,1.09
2/8/2022,1,15.8,6.3,11,14.9,3.8,8.8,0,0,0,0,8.4,20.9,290,20.11,3.16
2/9/2022,1,18.3,6.3,12.6,17.6,3.7,10.6,0,0,0,0,10.8,22.7,350,20.16,3.37
2/10/2022,3,17.5,9.4,13.2,16.4,7.7,11.9,0,0,0,0,9.8,22.3,15,13.89,2.3
2/11/2022,3,21.1,11.1,15.5,22.4,10.3,15.4,0,0,0,0,10,21.6,326,18.56,3.13
2/12/2022,2,20.2,7.9,14.1,17.5,5.8,11.9,0,0,0,0,21.1,48.6,105,18.88,3.42
2/13/2022,1,14.6,6.5,10,13,4,7.5,0,0,0,0,10.6,24.8,360,18.58,2.86
2/14/2022,1,18,6.6,11.8,16.1,3.9,9.2,0,0,0,0,13.5,32.4,347,20.86,3.48
2/15/2022,0,21.7,8.8,14.6,20.7,6.9,13,0,0,0,0,14.3,34.6,339,20.8,3.73
2/16/2022,0,27.7,13.2,19.9,27.8,11.3,19.5,0,0,0,0,12.4,27.7,319,20.6,4.23
2/17/2022,0,26.3,12.6,20,24.4,10.5,18.2,0,0,0,0,16.7,33.8,33,20.96,4.87
2/18/2022,1,17.7,7,12,13.6,3.7,8.8,0,0,0,0,12.3,32.4,32,20.53,3.72
2/19/2022,1,16.5,7.7,12,13.3,4.6,8.8,0,0,0,0,15.8,37.1,357,20.53,3.64
2/20/2022,1,22.6,9.9,15.8,22.3,7.8,15,0,0,0,0,11.3,28.8,4,20.16,3.44
2/21/2022,1,28.8,14.2,21.3,29.8,13.9,21.8,0,0,0,0,10.8,28.8,316,20.43,4.25
2/22/2022,0,31.7,14.1,23.8,32.3,12.6,23.3,0,0,0,0,10.7,24.5,271,21.3,4.91
2/23/2022,2,26.4,15,21.2,27.5,14.2,21.4,0,0,0,0,14,34.9,24,18.29,3.86
2/24/2022,51,22.7,10.5,16,22.6,9.7,15.4,0.5,0.5,0,5,11,26.3,1,20.19,3.59
2/25/2022,51,14.6,8.3,10.8,13.4,5.9,8.7,0.9,0.9,0,9,12.6,31.3,25,15.57,2.27
2/26/2022,1,17.3,6.7,11.3,16.3,4.6,9.6,0,0,0,0,11.9,30.6,8,20.32,3.01
2/27/2022,51,15.7,6.1,10.5,13.7,3.7,8.3,0.1,0.1,0,1,12.1,30.2,71,16.42,2.53
2/28/2022,1,18.2,8.1,12.5,15.9,6.2,10,0,0,0,0,14.8,34.9,354,22.36,3.88
3/1/2022,1,20.1,8.8,13.9,18.5,6,11.6,0,0,0,0,14.6,34.9,358,22.28,4.02
3/2/2022,51,21.1,10.8,15.4,20.4,9.7,14.6,0.1,0.1,0,1,15,35.6,3,19.85,3.31
3/3/2022,51,21,13.9,17.1,21.5,13.6,17.4,2.1,2.1,0,11,12.3,31.3,5,14.44,2.55
3/4/2022,51,25.9,14.6,19.4,26.7,14.6,20,1.6,1.6,0,7,14.7,34.9,347,19.45,3.77
3/5/2022,3,28.9,15,21.6,30.5,15,22.3,0,0,0,0,11.3,30.2,339,21.45,4.46
3/6/2022,1,30,17.6,23.5,32.1,18.3,24.8,0,0,0,0,11,28.8,334,22.49,4.8
3/7/2022,51,22.4,12.3,17.4,23.4,9.7,15.9,0.6,0.6,0,5,22.9,49.7,102,14.25,2.96
3/8/2022,1,20.6,9.6,14.5,19.8,7.5,12.8,0,0,0,0,10.9,26.3,14,23.18,4.07
3/9/2022,0,17.8,8.6,12.9,16.7,6.9,11.2,0,0,0,0,10.6,26.6,4,22.28,3.48
3/10/2022,0,23.4,11,16.8,23.4,9,15.6,0,0,0,0,12.6,29.5,339,24.38,4.53
3/11/2022,51,28.7,10.9,18.7,26.6,7.4,17,0.3,0.3,0,3,21.9,52.9,83,23.99,5.38
3/12/2022,2,13.2,5.5,9.7,8.9,1.9,5.5,0,0,0,0,16.7,37.1,32,18.82,3.63
3/13/2022,1,18.5,4.8,11.5,15.9,1.5,8.4,0,0,0,0,14.8,37.4,351,24.38,4.21
3/14/2022,0,27.5,11,18.8,27.6,9.5,18,0,0,0,0,11,26.6,14,24.85,4.9
3/15/2022,0,25.6,14.9,20.2,24.2,11.9,18,0,0,0,0,12.4,25.2,131,25.2,5.44
3/16/2022,1,27.5,15.5,21.2,25.4,12.8,18.8,0,0,0,0,15.4,37.8,337,23.65,5.67
3/17/2022,0,33.8,14.3,24.5,30,12.5,22,0,0,0,0,18.7,47.2,169,25.7,6.2
3/18/2022,1,24,17.1,20.9,21.7,13.9,17.6,0,0,0,0,13,31.3,52,23.89,5.86
3/19/2022,0,23.2,14.2,18.4,20.6,11,15.5,0,0,0,0,18.5,44.6,344,24.68,5.46
3/20/2022,1,25.9,12.2,18.7,24.5,10.2,17.1,0,0,0,0,21.1,49,344,24.46,5.08
3/21/2022,1,34.6,16.4,24.5,35.9,16.3,24.3,0,0,0,0,13.7,35.3,330,25.58,5.92
3/22/2022,0,29.2,16.3,22.4,25.9,12.7,18.4,0,0,0,0,18.6,45,121,26.3,7.41
3/23/2022,0,20.3,12.3,16.3,18.2,9.2,13.2,0,0,0,0,11.8,31.7,47,26.01,4.98
3/24/2022,0,25.8,7.9,18.1,23,4.8,14.7,0,0,0,0,17.5,41,179,27.18,5.73
3/25/2022,0,29,8.5,20.5,26.5,5.3,17.4,0,0,0,0,13,34.2,303,27.06,6.23
3/26/2022,1,29.6,13.2,22,26.9,10.3,19,0,0,0,0,17.1,42.5,327,25.29,6.4
3/27/2022,1,29.5,15.9,22.3,28.3,14.1,20.4,0,0,0,0,13.4,33.1,335,25.72,6.07
3/28/2022,1,30.3,15.8,22.9,30.1,15.1,22,0,0,0,0,13.2,33.8,335,26.08,6
3/29/2022,1,33.4,17.2,25.1,34,17,25.1,0,0,0,0,14.7,34.2,330,25.99,6.3
3/30/2022,0,33.1,19,26.1,29,16,23.2,0,0,0,0,21.7,53.3,136,27.16,7.51
3/31/2022,1,28.3,17.7,23.1,28.1,14.9,21,0,0,0,0,12.7,32,353,26.49,6.21
4/1/2022,1,28.1,14.6,21.4,28.3,13.8,20.9,0,0,0,0,16.6,42.5,341,25.69,5.46
4/2/2022,51,27.7,18.3,22.7,29.2,19.5,23.8,0.7,0.7,0,6,14.7,34.2,350,20.71,4.5
4/3/2022,2,29,18.4,23.4,30.3,19.5,24.4,0,0,0,0,16.7,41.4,338,23.93,5.22
4/4/2022,51,31.3,18.2,24.1,33.7,19.7,25.9,0.1,0.1,0,1,12.4,31.7,343,25.48,5.47
4/5/2022,1,35,18.6,26.9,32.4,18.8,26.1,0,0,0,0,13.5,35.6,159,25.88,6.23
4/6/2022,0,36.3,15.8,26.3,34.2,12.9,23.5,0,0,0,0,24.3,55.1,132,27.81,7.83
4/7/2022,0,23.9,14.6,20.1,21.7,11.9,17.1,0,0,0,0,15.1,37.1,355,27.52,6.28
4/8/2022,1,25.9,14.2,19.6,23.5,10.9,16.7,0,0,0,0,19.7,47.5,345,26.95,6.33
4/9/2022,51,28.5,14.6,21.2,27.3,12.6,19.8,0.2,0.2,0,2,18.5,43.6,332,26.11,5.93
4/10/2022,51,34.3,17.9,25.7,36.7,18,26.2,0.1,0.1,0,1,12.8,33.8,267,25.09,5.98
4/11/2022,2,35.4,18.1,28,32.5,15.9,25.8,0,0,0,0,21,46.4,173,26.29,7.31
4/12/2022,2,33.9,18.8,26.9,34.1,17.5,26.4,0,0,0,0,16.2,36,300,23.27,5.93
4/13/2022,1,36.3,18.6,28.3,33.1,16.3,25.9,0,0,0,0,21.1,50.8,169,29.07,7.87
4/14/2022,51,29.6,22.6,26.2,31,22.2,26.3,0.2,0.2,0,2,20.8,50.4,352,23.95,5.93
4/15/2022,51,30.8,20.3,25.3,34.6,23.2,28.1,1,1,0,7,14.2,32,345,21.7,4.76
4/16/2022,1,32.8,21.5,26.9,37.1,23.4,29.6,0,0,0,0,10.8,25.2,342,24.25,5.47
4/17/2022,1,34.2,22.3,27.9,38.7,25.1,30.8,0,0,0,0,12,27,33,25.5,5.77
4/18/2022,51,27.6,22.3,25.2,30.1,24.2,27.4,1.5,1.5,0,9,14.8,35.6,346,18.55,4.07
4/19/2022,53,29.1,20.2,23.7,29.7,22.3,24.9,3.5,3.5,0,13,21.7,50.4,338,18.09,4.13
4/20/2022,3,30.1,19.3,24.4,32.2,21.2,26.6,0,0,0,0,9.7,25.9,359,22.64,4.76
4/21/2022,2,31.3,20.8,25.5,33.4,22.9,27.7,0,0,0,0,17.4,42.8,338,24.38,5.46
4/22/2022,51,31.5,19.6,25.1,32.6,21.7,26.3,0.3,0.3,0,3,21.6,49.3,335,23.99,5.8
4/23/2022,1,31.8,19.1,25.2,34.3,20.5,26.9,0,0,0,0,13.4,34.6,339,25.38,5.77
4/24/2022,51,31.8,20.1,25.5,34.8,21.5,27.3,0.1,0.1,0,1,16,31.3,327,24.68,5.69
4/25/2022,63,28.2,20.3,23.4,31,22.6,25.7,11.1,11.1,0,8,11.6,28.8,2,16.58,3.55
4/26/2022,63,22.9,18.8,20.3,24.4,20.4,21.9,13.1,13.1,0,21,15.3,34.6,18,15.81,2.89
4/27/2022,53,25.4,17.8,21,27.4,19.5,22.5,2.7,2.7,0,12,15.7,39.2,342,22.18,4.1
4/28/2022,51,28.3,17.6,22.5,30.9,18.9,24.5,0.4,0.4,0,4,14,31.3,335,25.33,5.01
4/29/2022,51,29.3,18.8,23.9,34,19.7,26.5,0.1,0.1,0,1,10.9,27.7,325,24.71,5.06
4/30/2022,51,30.5,20.2,25.1,35.1,22.6,28.3,0.1,0.1,0,1,10.1,28.4,2,26.3,5.47
5/1/2022,51,30.6,20.5,25.3,33.1,23.4,27.8,0.4,0.4,0,4,17.6,45.4,338,21.24,4.78
5/2/2022,51,32.4,21.1,26.6,36.2,24.1,29.8,0.5,0.5,0,5,11.5,31.3,355,27.36,5.93
5/3/2022,2,32.2,21.9,27.2,36.5,24.7,30.1,0,0,0,0,13.6,33.5,345,25.69,5.88
5/4/2022,51,32.6,21.9,27,37.7,24.9,30.2,0.9,0.9,0,6,16.4,39.6,346,23.93,5.52
5/5/2022,51,34.1,22.1,27.7,37.1,24.7,30.6,0.1,0.1,0,1,15.7,35.3,8,27.9,6.21
5/6/2022,1,32.5,21.8,27.9,36.5,24.5,30.9,0,0,0,0,11.8,28.8,331,24.56,5.68
5/7/2022,1,37.2,22.6,29.8,39,24.8,31.7,0,0,0,0,12.1,31,325,27.63,7.04
5/8/2022,0,38.1,24.1,30.5,40.6,26,32.6,0,0,0,0,15.6,36,326,27.98,7.1
5/9/2022,51,36.4,24,29.9,39.8,27.4,32.9,0.1,0.1,0,1,15,30.2,332,26.73,6.69
5/10/2022,3,32.8,23.5,28.1,35.7,27,31.2,0,0,0,0,18.9,42.1,336,20.18,5.09
5/11/2022,51,32.9,23,27.2,34,25,29,0.7,0.7,0,7,21.1,51.1,334,24.13,6.22
5/12/2022,1,33.3,20.5,26.7,34.6,22.8,28.2,0,0,0,0,16.9,41.8,334,27.6,6.66
5/13/2022,2,33.1,20.7,26.8,36.3,22.3,28.7,0,0,0,0,12.7,32,341,26.25,6.18
5/14/2022,2,32.1,21.1,26.5,35.1,23.5,28.5,0,0,0,0,13.4,29.9,352,28.32,6.43
5/15/2022,0,34.1,21.1,27.4,35.1,23.3,28.3,0,0,0,0,13.5,33.5,338,29.03,7.01
5/16/2022,1,35.4,19.9,28.3,34.1,20.5,27.9,0,0,0,0,18.8,45.4,330,30.02,7.8
5/17/2022,1,35.5,22.5,28.7,36.1,23.2,28.8,0,0,0,0,15.8,40.7,330,26.65,7.18
5/18/2022,1,35.1,22.7,28.5,38.1,24.1,29.9,0,0,0,0,14.2,27.7,335,24.65,6.37
5/19/2022,51,35.9,22.7,29.3,38.8,24.9,31.1,0.2,0.2,0,1,14.8,30.6,322,27.32,6.79
5/20/2022,1,39.1,21.9,30.4,39,23,30.9,0,0,0,0,12.2,32.4,250,28.14,7.19
5/21/2022,0,36.5,24.7,30.4,39.6,25.5,32.1,0,0,0,0,15.3,35.3,315,29.61,7.02
5/22/2022,63,28.8,21.4,24.5,30.7,23.4,26.9,5.4,5.4,0,15,15,40,356,16.74,3.65
5/23/2022,63,28.1,19.8,23.1,31.1,21.7,25.6,12,12,0,21,18.1,42.1,344,19.36,3.81
5/24/2022,51,29.2,20.2,24.8,34,22.2,28.1,0.5,0.5,0,4,11.8,26.3,331,25.65,5.23
5/25/2022,51,29.6,20.6,24.9,33.5,21.4,27.5,0.1,0.1,0,1,11.8,31.3,42,24.29,5.09
5/26/2022,51,31.6,20.8,25.7,35.4,23.8,28.8,0.1,0.1,0,1,14,34.9,335,27.22,5.82
5/27/2022,2,32.3,20.5,26.5,35.1,23.3,29.2,0,0,0,0,13.9,31.7,333,27.35,6.16
5/28/2022,0,33.5,22.2,27.6,35.3,24.8,29.4,0,0,0,0,16.7,40.3,333,29.25,7.04
5/29/2022,1,34.7,21.8,28,36.4,23.6,29.3,0,0,0,0,17.4,37.8,333,27.15,6.98
5/30/2022,1,34.9,22.1,28.1,37.1,22.7,29.6,0,0,0,0,19.4,35.3,307,27.67,7.11
5/31/2022,1,33.5,21.2,27.5,37,24.4,30.7,0,0,0,0,10.2,43.6,352,27.86,6.18
6/1/2022,51,32.5,21.4,26.9,37,24.5,29.7,0.1,0.1,0,1,20.3,45,359,25.78,6.05
6/2/2022,51,32,21.7,26.5,33.4,25.1,28.4,0.1,0.1,0,1,16.2,42.5,340,25.08,6.15
6/3/2022,53,31.4,21.8,26.2,33.7,24.5,28.5,0.6,0.6,0,2,13.4,33.8,339,24.79,5.66
6/4/2022,0,32.8,22.3,27.4,35.7,24.7,29.5,0,0,0,0,12.6,30.6,339,28.07,6.54
6/5/2022,0,36.9,22.3,29.8,38.5,24.2,31.1,0,0,0,0,14.6,29.2,328,28.68,7.24
6/6/2022,0,38.9,24.2,31.7,40.2,25,32.7,0,0,0,0,12.2,29.9,325,27.78,7.32
6/7/2022,0,38.4,24.7,31.2,38.7,26.2,32,0,0,0,0,16.8,40.7,331,29.3,7.98
6/8/2022,1,34.7,22.6,28.5,36.4,25.2,30.2,0,0,0,0,18.9,46.1,347,29.08,7.4
6/9/2022,2,32.8,22.6,27.2,34.1,26.5,29.8,0,0,0,0,19,45.7,340,23.2,5.73
6/10/2022,51,33.8,22.5,28.1,37.6,25.7,31.1,0.1,0.1,0,1,12.8,29.5,337,25.37,5.97
6/11/2022,1,35.8,23.7,29.6,37.6,26.4,31.3,0,0,0,0,13.7,34.6,339,28.51,7.22
6/12/2022,0,36.7,24,29.9,37,25.2,30,0,0,0,0,18.3,43.9,334,29.56,8.13
6/13/2022,1,34.4,22.6,28.4,35.6,23.2,28.7,0,0,0,0,19.5,50,334,26.18,7.43
6/14/2022,1,33.7,22.1,27.7,35.5,23.8,28.8,0,0,0,0,27,59.4,331,25.92,6.94
6/15/2022,2,32.6,21.6,27.4,33.9,23.9,28.3,0,0,0,0,22.7,51.1,332,25.18,6.86
6/16/2022,0,34.5,20.5,27.6,33.2,22,27.4,0,0,0,0,25,58.7,333,29.41,8.24
6/17/2022,0,33.7,21.7,27.4,33.3,22.6,27.8,0,0,0,0,18.9,46.8,341,28.88,7.52
6/18/2022,51,32.3,21.9,26.4,33.4,24,28.1,0.3,0.3,0,2,18.5,49,339,25.84,6.2
6/19/2022,1,31.7,21.1,26.6,32.7,23.8,27.8,0,0,0,0,20.9,50.8,337,24.27,6.21
6/20/2022,1,33.3,21,27.2,33.2,23.1,27.9,0,0,0,0,23.5,56.5,335,27.18,7.17
6/21/2022,51,32,21.3,26.3,33.5,23.6,27.8,0.7,0.7,0,3,22.4,49.7,340,26.47,6.39
6/22/2022,51,31.2,21.3,25.8,31.8,24.3,27.3,0.1,0.1,0,1,21.7,56.2,335,24.88,5.97
6/23/2022,0,32.8,21.3,27,32.8,23.6,27.7,0,0,0,0,18.4,45,337,28.45,7.08
6/24/2022,0,35,22.4,28.4,34.4,23.7,28.5,0,0,0,0,19.4,45,339,29.87,7.98
6/25/2022,1,33.7,22.2,27.6,35.3,23.8,28.9,0,0,0,0,19.6,49.7,342,26.82,6.9
6/26/2022,51,31.6,21.8,26.8,34.1,24.5,28.9,0.1,0.1,0,1,16.3,38.2,348,24.71,5.95
6/27/2022,51,31.7,23.1,27.3,34.9,25.9,29.6,0.4,0.4,0,2,11.2,29.9,358,23.51,5.52
6/28/2022,51,33.4,23.2,27.3,35.3,26,29.6,1.2,1.2,0,5,18.1,42.5,3,25.5,5.97
6/29/2022,51,31.5,21.6,26.6,33.8,24.1,28.9,0.1,0.1,0,1,11.6,29.2,9,24.6,5.53
6/30/2022,51,32.1,22.1,27.6,34.8,24.7,30,0.9,0.9,0,4,10,26.3,352,23.32,5.3
7/1/2022,51,34.1,24.5,29.2,36.5,27,31.1,0.2,0.2,0,1,15.5,25.9,350,24.47,6.05
7/2/2022,51,33.4,24.5,28.5,36.9,27.8,31.2,0.4,0.4,0,3,13.4,31,340,19.9,4.75
7/3/2022,51,32.6,23.4,27.9,34.9,26.4,30,0.2,0.2,0,1,17.2,41,337,20.3,5.43
7/4/2022,1,34.5,22.5,28.4,36.6,24.9,30.2,0,0,0,0,18.1,41.8,337,27.1,7.03
7/5/2022,0,35.4,22.9,29.1,37.3,25.7,30.8,0,0,0,0,16.3,39.6,341,27.45,7.28
7/6/2022,0,35.6,23.1,29.2,36.3,24.9,29.9,0,0,0,0,15.8,43.6,346,28.86,7.6
7/7/2022,1,35.8,23.4,29.4,37.1,25.7,30.9,0,0,0,0,18.4,37.8,341,27.98,7.31
7/8/2022,0,36.3,24.5,30,37.5,26.3,31.3,0,0,0,0,14.4,45.4,342,27.85,7.43
7/9/2022,0,36.3,24.8,30.4,38.1,27.1,32,0,0,0,0,14.1,36,347,28.83,7.32
7/10/2022,1,36.9,24.7,31,38.9,26.5,32.4,0,0,0,0,11.9,30.2,344,28.97,7.31
7/11/2022,1,37.5,25.4,31.8,39,27.3,33.1,0,0,0,0,10.4,30.2,359,28.32,7.23
7/12/2022,51,36.6,26.2,31,38.8,28.3,32.7,0.2,0.2,0,2,14,40.3,343,26.19,6.82
7/13/2022,0,35.3,25.5,30.1,36.8,28.3,31.7,0,0,0,0,16.1,43.9,349,27.13,7.03
7/14/2022,51,34,24.9,28.9,35.9,27,30.8,0.2,0.2,0,1,20.5,42.8,341,26.66,6.62
7/15/2022,0,33.5,23.4,28.1,34.3,26,29.8,0,0,0,0,16.2,41.8,342,24.63,6.24
7/16/2022,51,33.9,23.5,28.7,36.7,25.1,29.6,0.1,0.1,0,1,16.1,41.4,335,24.49,6.78
7/17/2022,0,35.9,23.4,29.2,35.5,24.5,29.6,0,0,0,0,18.8,42.8,338,27.77,7.59
7/18/2022,0,36.1,24.1,29.8,36.9,25.2,30.5,0,0,0,0,15.3,42.8,342,28.27,7.44
7/19/2022,1,36.8,24.8,30.8,38.4,26.5,31.9,0,0,0,0,11.7,31,327,26.49,6.86
7/20/2022,51,38.2,26.1,32.1,41.3,28.5,34,0.4,0.4,0,2,9.4,24.8,350,25.81,6.5
7/21/2022,1,36.2,25.6,30.7,39.9,28.8,33,0,0,0,0,17.1,35.6,352,26.4,7.05
7/22/2022,1,35.3,23.4,28.9,36.2,25.8,30.1,0,0,0,0,19.6,47.9,340,26.17,7.1
7/23/2022,1,34.6,22.5,28.2,36,25.5,29.9,0,0,0,0,20,52.2,339,25.42,6.66
7/24/2022,1,35.5,23.7,28.8,36.1,25.4,29.7,0,0,0,0,20.9,51.5,335,26.25,7.23
7/25/2022,51,32.1,23.3,27.7,35.3,25.5,29.3,0.3,0.3,0,2,16.2,36.7,334,22.44,5.92
7/26/2022,51,34.2,23.7,28.6,36.2,26.5,30.4,0.1,0.1,0,1,16.9,42.8,341,25.16,6.54
7/27/2022,53,33.4,24.1,27.9,35.3,26,29.8,0.9,0.9,0,2,17.8,46.1,339,23.45,6.02
7/28/2022,51,32.6,22.9,27.7,34.7,25.6,29.5,0.2,0.2,0,1,18.3,43.2,333,22.5,5.74
7/29/2022,51,32.6,23.2,27.9,34,25.6,29,0.1,0.1,0,1,19.3,50,331,20.69,5.96
7/30/2022,1,34.7,22.7,28,33.6,24.3,28.5,0,0,0,0,20.6,53.3,335,27.08,7.4
7/31/2022,51,33.5,22.4,27.3,34.6,24,28.5,0.1,0.1,0,1,17.4,46.4,339,25.9,6.55
8/1/2022,1,32.9,23.1,27.8,34.5,25.7,29.3,0,0,0,0,16.1,38.9,335,23.8,6.06
8/2/2022,1,35.3,22.8,28.7,37.2,24.8,30.2,0,0,0,0,15.3,35.3,336,24.24,6.37
8/3/2022,1,37.1,24.4,30.6,39.1,27,31.8,0,0,0,0,16,28.1,330,24.59,6.77
8/4/2022,0,36.3,24.3,30.3,38.6,26.3,31.1,0,0,0,0,12.3,35.6,341,26.88,7.29
8/5/2022,1,35.6,23,29,36.1,24.9,29.7,0,0,0,0,19.4,49.3,339,27.73,7.65
8/6/2022,1,34.5,23.1,28.4,34.3,25.3,29.3,0,0,0,0,22.6,52.9,338,25.21,7.03
8/7/2022,51,34.5,22.3,28.1,35.2,24.7,29,0.1,0.1,0,1,19.6,48.2,338,25.46,7.01
8/8/2022,53,33.9,22.9,27.8,34.9,25,29.1,0.5,0.5,0,1,20.5,46.1,344,25.29,6.66
8/9/2022,51,34.1,23.7,28.5,34.7,26.1,30,0.2,0.2,0,1,16.1,38.2,342,24.92,6.45
8/10/2022,1,35.3,24,29.4,36.1,26.4,30.7,0,0,0,0,16.9,34.6,346,26.29,6.89
8/11/2022,1,35.6,25.2,30,37.2,27.4,31.6,0,0,0,0,13,33.8,341,25.88,6.65
8/12/2022,63,34.3,25,27.9,37.7,28.1,30.8,4.9,4.9,0,6,14.4,39.2,15,21.76,4.91
8/13/2022,61,31.3,23.7,26.3,36.1,28,30.2,3.5,3.5,0,5,9.6,29.5,33,20.17,4.31
8/14/2022,55,29.6,22.2,25.7,32.6,25.4,29.2,5.4,5.4,0,12,6.6,24.5,131,15.62,3.41
8/15/2022,51,30.6,22.9,26.4,33.6,27,29.6,0.9,0.9,0,4,14.9,40.7,341,19.26,4.54
8/16/2022,2,33.4,22.3,27.1,34.8,26,29.5,0,0,0,0,20.3,54.7,339,23.6,5.88
8/17/2022,1,34.1,23,27.8,36.2,25.9,30.3,0,0,0,0,16.3,44.3,351,23.4,5.84
8/18/2022,51,35.3,24.3,29,38,27.3,31.2,0.1,0.1,0,1,14.8,37.8,356,24.4,6.22
8/19/2022,1,35.1,24.4,29.2,36.2,27.7,30.9,0,0,0,0,18.4,44.6,348,23.81,6.49
8/20/2022,1,35.6,23.1,28.9,36.1,25.9,30.6,0,0,0,0,16.3,41.4,345,26.07,6.81
8/21/2022,1,35.1,24.3,29.6,37.8,27.8,32.2,0,0,0,0,9,30.2,8,24.32,5.93
8/22/2022,2,35.4,26.3,30.8,38,29.1,33,0,0,0,0,8.5,29.9,24,21.93,5.47
8/23/2022,53,32.4,24.5,28.5,35.3,28.5,31.9,1,1,0,5,8.9,28.4,51,17.6,4.23
8/24/2022,51,34.7,24.7,29.3,37,28.6,32.3,0.1,0.1,0,1,14.3,36.7,53,23.45,5.58
8/25/2022,61,33.4,25.3,27.7,35.4,29,31.1,3.6,3.6,0,8,17.6,36.7,42,18.52,4.26
8/26/2022,55,28.6,23.6,25.5,33.3,28,29.8,7,7,0,16,7.6,25.6,20,13.94,2.97
8/27/2022,51,31.4,22.8,26.7,36.1,27.4,30.7,0.2,0.2,0,2,10,35.6,359,21.72,4.8
8/28/2022,53,32.1,24.1,27.5,36.7,27,30.8,0.5,0.5,0,1,11.6,32.8,2,21.96,4.99
8/29/2022,51,32,24.3,27.6,35.4,27.7,30.9,0.1,0.1,0,1,13.3,33.1,7,19.26,4.53
8/30/2022,51,31.3,24.2,27.1,34.5,27.5,30.3,0.3,0.3,0,1,14.1,36.4,360,17.73,4.2
8/31/2022,51,31,22.8,26.3,32.7,26.7,28.9,0.7,0.7,0,4,15.5,42.8,352,18.06,4.4
9/1/2022,51,31.1,22.8,26.6,33.7,26.5,29.6,0.7,0.7,0,7,13.8,37.4,349,20.48,4.73
9/2/2022,53,32.5,23.5,27,35.3,27.4,30.1,1.1,1.1,0,4,15,39.6,351,22.57,5.26
9/3/2022,61,29.7,22.3,25,31.9,25.9,28.3,5.6,5.6,0,14,14.6,40.7,355,13.99,3.19
9/4/2022,63,27,21.8,23.5,29,24.9,26.7,18.2,18.2,0,19,12.3,34.9,3,12.9,2.69
9/5/2022,61,24.7,21.5,22.5,29,24.7,26.3,15.8,15.8,0,24,9.7,24.8,5,8.51,1.67
9/6/2022,63,24.9,21.5,22.8,28.9,25.2,26.7,32.4,32.4,0,24,7.8,26.3,8,10.07,1.97
9/7/2022,51,27.6,21.5,24.3,32.3,24.9,28.2,0.4,0.4,0,4,6.4,20.5,129,18.43,3.68
9/8/2022,2,29.4,18.5,24.6,33.4,20,27.4,0,0,0,0,6.6,16.2,223,22.61,4.65
9/9/2022,1,30.2,22.4,26.4,34,24.5,29,0,0,0,0,8.4,21.6,326,22.85,4.9
9/10/2022,1,29.3,22,25.4,33.3,24.8,28.6,0,0,0,0,11.7,30.2,343,24,4.88
